id	effectiveTime	active	moduleId	conceptId	languageCode	typeId	term	caseSignificanceId
5400137018	20241201	1	900000000000207008	1230291009	en	900000000000550004	A rare hepatic disease characterized by the overlap of primary biliary cholangitis and/or primary sclerosing cholangitis with autoimmune hepatitis, defined by the presence of at least two of the three recognized biochemical, serological, and histological criteria of each disease. The onset of the overlapping diseases can be simultaneous or sequential, with a variable interval of up to several years. Age of onset, gender predisposition, and clinical phenotype vary between each of the diseases, and the clinical presentation ranges from asymptomatic disease or unspecific symptoms such as fatigue, arthralgia, and pruritus, to established cirrhosis and decompensation, or also acute, fulminant hepatitis and liver failure. Association with extrahepatic autoimmune diseases is common.	900000000000017005
5400138011	20241201	1	900000000000207008	1230291009	en	900000000000550004	A rare hepatic disease characterised by the overlap of primary biliary cholangitis and/or primary sclerosing cholangitis with autoimmune hepatitis, defined by the presence of at least two of the three recognized biochemical, serological, and histological criteria of each disease. The onset of the overlapping diseases can be simultaneous or sequential, with a variable interval of up to several years. Age of onset, gender predisposition, and clinical phenotype vary between each of the diseases, and the clinical presentation ranges from asymptomatic disease or unspecific symptoms such as fatigue, arthralgia, and pruritus, to established cirrhosis and decompensation, or also acute, fulminant hepatitis and liver failure. Association with extrahepatic autoimmune diseases is common.	900000000000017005
5400145011	20241201	1	900000000000207008	1230310007	en	900000000000550004	A rare disorder of iron metabolism and transport characterized by elevated serum ferritin levels, increased serum iron, increased transferrin saturation, and heavy iron deposition in hepatocytes. Iron deposition has also been indicated in heart and bone marrow, while hematological examination of peripheral blood shows no abnormalities.	900000000000017005
5400146012	20241201	1	900000000000207008	1230310007	en	900000000000550004	A rare disorder of iron metabolism and transport characterised by elevated serum ferritin levels, increased serum iron, increased transferrin saturation, and heavy iron deposition in hepatocytes. Iron deposition has also been indicated in heart and bone marrow, while haematological examination of peripheral blood shows no abnormalities.	900000000000017005
5400153015	20241201	1	900000000000207008	1230342001	en	900000000000550004	A rare hepatic disease characterized by graft infection with the hepatitis B virus (HBV) after liver transplantation, due to persistence and reactivation of HBV in extrahepatic sites (also despite previous clearance of the HBs antigen from serum, as shown by laboratory examination), followed by re-invasion of the graft. It may develop between two weeks and several years post transplantation. Clinico-pathological features are variable and range from mild self-limited hepatitis, chronic active hepatitis, and fulminant hepatitis, to fibrosing cholestatic hepatitis. The condition is associated with significantly reduced graft survival rates and overall patient survival.	900000000000017005
5400154014	20241201	1	900000000000207008	1230342001	en	900000000000550004	A rare hepatic disease characterised by graft infection with the hepatitis B virus (HBV) after liver transplantation, due to persistence and reactivation of HBV in extrahepatic sites (also despite previous clearance of the HBs antigen from serum, as shown by laboratory examination), followed by re-invasion of the graft. It may develop between two weeks and several years post transplantation. Clinico-pathological features are variable and range from mild self-limited hepatitis, chronic active hepatitis, and fulminant hepatitis, to fibrosing cholestatic hepatitis. The condition is associated with significantly reduced graft survival rates and overall patient survival.	900000000000017005
5400217010	20241201	1	900000000000207008	1234821002	en	900000000000550004	A rare biliary tract disease characterized by stone formation within the intrahepatic bile ducts without any known cause, leading to bile stasis and repeated cholangitic episodes. The condition is rare in the Western world but frequent in eastern Asia. Patients usually present before the age of forty with right upper quadrant pain, jaundice, and/or fever. Stones are typically calcium bilirubinate (pigment) stones, and bacteria are present in the bile in almost all cases. Complications are biliary strictures, liver abscess, liver fibrosis, and secondary biliary cirrhosis. Association with cholangiocarcinoma has also been reported.	900000000000017005
5400218017	20241201	1	900000000000207008	1234821002	en	900000000000550004	A rare biliary tract disease characterised by stone formation within the intrahepatic bile ducts without any known cause, leading to bile stasis and repeated cholangitic episodes. The condition is rare in the Western world but frequent in eastern Asia. Patients usually present before the age of forty with right upper quadrant pain, jaundice, and/or fever. Stones are typically calcium bilirubinate (pigment) stones, and bacteria are present in the bile in almost all cases. Complications are biliary strictures, liver abscess, liver fibrosis, and secondary biliary cirrhosis. Association with cholangiocarcinoma has also been reported.	900000000000017005
5400219013	20241201	1	900000000000207008	1234822009	en	900000000000550004	A rare biliary tract disease characterized by loss of interlobular bile ducts resulting in chronic cholestasis, without any known cause. Loss of less than 50% of interlobular bile ducts is associated with a mild disease course, while loss of the majority of ducts results in a severe form, potentially leading to cirrhosis and liver failure. Patients typically present as young or middle-aged adults with episodic jaundice, pruritus, and elevated liver enzymes.	900000000000017005
5400220019	20241201	1	900000000000207008	1234822009	en	900000000000550004	A rare biliary tract disease characterised by loss of interlobular bile ducts resulting in chronic cholestasis, without any known cause. Loss of less than 50% of interlobular bile ducts is associated with a mild disease course, while loss of the majority of ducts results in a severe form, potentially leading to cirrhosis and liver failure. Patients typically present as young or middle-aged adults with episodic jaundice, pruritus, and elevated liver enzymes.	900000000000017005
5400221015	20241201	1	900000000000207008	1234823004	en	900000000000550004	A rare vascular liver disease characterized by widespread or focal cystic dilatation of sinusoidal blood-filled spaces of the liver without any known cause. Lesions can vary in diameter between few millimeters and several centimeters. The condition may remain asymptomatic or manifest with complications including rupture and intraperitoneal hemorrhage, hepatomegaly, portal hypertension, cholestasis, and liver failure.	900000000000017005
5400222010	20241201	1	900000000000207008	1234823004	en	900000000000550004	A rare vascular liver disease characterised by widespread or focal cystic dilatation of sinusoidal blood-filled spaces of the liver without any known cause. Lesions can vary in diameter between few millimetres and several centimetres. The condition may remain asymptomatic or manifest with complications including rupture and intraperitoneal haemorrhage, hepatomegaly, portal hypertension, cholestasis, and liver failure.	900000000000017005
5400267015	20241201	1	900000000000207008	1237346001	en	900000000000550004	A rare genetic hepatic disease characterized by multiple segmental cystic dilatations of both central and smaller peripheral bile ducts associated with congenital hepatic fibrosis. Age of symptom onset is variable, as is disease progression. Patients present recurrent cholangitis, hepatolithiasis, and cholecystolithiasis. Portal hypertension may appear later in the disease course, and the risk of developing cholangiocarcinoma is increased significantly. The syndrome is often associated with autosomal recessive polycystic kidney disease.	900000000000017005
5400268013	20241201	1	900000000000207008	1237346001	en	900000000000550004	A rare genetic hepatic disease characterised by multiple segmental cystic dilatations of both central and smaller peripheral bile ducts associated with congenital hepatic fibrosis. Age of symptom onset is variable, as is disease progression. Patients present recurrent cholangitis, hepatolithiasis, and cholecystolithiasis. Portal hypertension may appear later in the disease course, and the risk of developing cholangiocarcinoma is increased significantly. The syndrome is often associated with autosomal recessive polycystic kidney disease.	900000000000017005
5400412018	20241201	1	900000000000207008	1260140008	en	900000000000550004	A rare genetic disease characterized by congenital cataract, neonatal hepatic failure and cholestatic jaundice, and global developmental delay. Neonatal death due to progressive liver failure has been reported.	900000000000017005
5400413011	20241201	1	900000000000207008	1260140008	en	900000000000550004	A rare genetic disease characterised by congenital cataract, neonatal hepatic failure and cholestatic jaundice, and global developmental delay. Neonatal death due to progressive liver failure has been reported.	900000000000017005
5400850019	20250101	1	900000000000207008	715397000	en	900000000000550004	Hepatic cystic hamartoma, also named mesenchymal hamartoma of liver, is a rare benign liver tumor of childhood, usually before the age of 2, of mesenchymal origin and variable clinical presentation (abdominal dissension, abdominal mass, pain, vomiting and signs of inferior vena cava compression).	900000000000017005
5400851015	20250101	1	900000000000207008	715397000	en	900000000000550004	Hepatic cystic hamartoma, also named mesenchymal hamartoma of liver, is a rare benign liver tumour of childhood, usually before the age of 2, of mesenchymal origin and variable clinical presentation (abdominal dissension, abdominal mass, pain, vomiting and signs of inferior vena cava compression).	900000000000017005
5400852010	20250101	1	900000000000207008	715401008	en	900000000000550004	Reynolds syndrome (RS) is an autoimmune disorder characterized by the association of primary biliary cirrhosis (PBC) with limited cutaneous systemic sclerosis (lcSSc).	900000000000017005
5400853017	20250101	1	900000000000207008	715401008	en	900000000000550004	Reynolds syndrome (RS) is an autoimmune disorder characterised by the association of primary biliary cirrhosis (PBC) with limited cutaneous systemic sclerosis (lcSSc).	900000000000017005
5401144015	20250101	1	900000000000207008	715864007	en	900000000000550004	Idiopathic copper-associated cirrhosis is a rare copper-overload liver disease characterized by a rapidly progressive liver cirrhosis from the first few years of life leading to hepatic insufficiency and harboring a specific pathological aspect: pericellular fibrosis, inflammatory infiltration, hepatocyte necrosis, absence of steatosis, poor regeneration and histochemical copper staining.	900000000000017005
5401145019	20250101	1	900000000000207008	715864007	en	900000000000550004	Idiopathic copper-associated cirrhosis is a rare copper-overload liver disease characterised by a rapidly progressive liver cirrhosis from the first few years of life leading to hepatic insufficiency and harbouring a specific pathological aspect: pericellular fibrosis, inflammatory infiltration, hepatocyte necrosis, absence of steatosis, poor regeneration and histochemical copper staining.	900000000000017005
5401259019	20250101	1	900000000000207008	716196007	en	900000000000550004	Isolated polycystic liver disease (PCLD) is a genetic disorder characterized by the appearance of numerous cysts spread throughout the liver and that in most cases is described as autosomal dominant polycystic liver disease (ADPCLD).	900000000000017005
5401260012	20250101	1	900000000000207008	716196007	en	900000000000550004	Isolated polycystic liver disease (PCLD) is a genetic disorder characterised by the appearance of numerous cysts spread throughout the liver and that in most cases is described as autosomal dominant polycystic liver disease (ADPCLD).	900000000000017005
5401313018	20250101	1	900000000000207008	716379000	en	900000000000550004	A rare, severe complication occurring in the third trimester of pregnancy or in early postpartum period bearing a risk for perinatal and maternal mortality and characterized by jaundice, rise of hepatic injuries and evolving to acute liver failure and encephalopathy.	900000000000017005
5401314012	20250101	1	900000000000207008	716379000	en	900000000000550004	A rare, severe complication occurring in the third trimester of pregnancy or in early postpartum period bearing a risk for perinatal and maternal mortality and characterised by jaundice, rise of hepatic injuries and evolving to acute liver failure and encephalopathy.	900000000000017005
5401341019	20250101	1	900000000000207008	716652006	en	900000000000550004	Primary hepatic neuroendocrine carcinoma (PHNEC) is a rare hepatic tumor that may manifest with abdominal pain or fullness, as well as diarrhea or weight loss. More than 10% of cases are asymptomatic and in rare cases a carcinoid syndrome may be observed.	900000000000017005
5401342014	20250101	1	900000000000207008	716652006	en	900000000000550004	Primary hepatic neuroendocrine carcinoma (PHNEC) is a rare hepatic tumour that may manifest with abdominal pain or fullness, as well as diarrhoea or weight loss. More than 10% of cases are asymptomatic and in rare cases a carcinoid syndrome may be observed.	900000000000017005
5401438012	20250101	1	900000000000207008	716997004	en	900000000000550004	A rare, autosomal recessive congenital cerebellar ataxia characterized by congenital malformation of the brainstem and agenesis or hypoplasia of the cerebellar vermis leading to an abnormal respiratory pattern, nystagmus, hypotonia, ataxia, and delay in achieving motor milestones.	900000000000017005
5401439016	20250101	1	900000000000207008	716997004	en	900000000000550004	A rare, autosomal recessive congenital cerebellar ataxia characterised by congenital malformation of the brainstem and agenesis or hypoplasia of the cerebellar vermis leading to an abnormal respiratory pattern, nystagmus, hypotonia, ataxia, and delay in achieving motor milestones.	900000000000017005
5401469011	20250101	1	900000000000207008	717047007	en	900000000000550004	Bile acid CoA ligase deficiency and defective amidation is an anomaly of bile acid synthesis characterized by fat malabsorption, neonatal cholestasis and growth failure.	900000000000017005
5401470012	20250101	1	900000000000207008	717047007	en	900000000000550004	Bile acid CoA ligase deficiency and defective amidation is an anomaly of bile acid synthesis characterised by fat malabsorption, neonatal cholestasis and growth failure.	900000000000017005
5401479013	20250101	1	900000000000207008	717053007	en	900000000000550004	Renal tubulopathy - encephalopathy - liver failure describes a spectrum of phenotypes with manifestations similar but milder than those seen in GRACILE syndrome and that can be associated with encephalopathy and psychiatric disorders.	900000000000017005
5401486017	20250101	1	900000000000207008	717155003	en	900000000000550004	A mild subtype of citrin deficiency characterized clinically by low birth weight, failure to thrive, transient intrahepatic cholestasis, multiple aminoacidemia, galactosemia, hypoproteinemia, hepatomegaly, decreased coagulation factors, hemolytic anemia, variable but mostly mild liver dysfunction, and hypoglycemia.	900000000000017005
5401487014	20250101	1	900000000000207008	717155003	en	900000000000550004	A mild subtype of citrin deficiency characterised clinically by low birth weight, failure to thrive, transient intrahepatic cholestasis, multiple aminoacidaemia, galactosaemia, hypoproteinaemia, hepatomegaly, decreased coagulation factors, haemolytic anaemia, variable but mostly mild liver dysfunction, and hypoglycaemia.	900000000000017005
5401505018	20250101	1	900000000000207008	717187000	en	900000000000550004	A rare ciliopathy characterized by the association of nephronophthisis and liver fibrosis. Renal manifestations include chronic renal failure, polyuria, polydipsia, anemia, as well as increased echogenicity on renal ultrasound and interstitial fibrosis and tubular dilation on biopsy. Hepatic involvement manifests as hepatosplenomegaly with extensive fibrosis, destruction of the bile ducts, and cholestasis. Mild psychomotor retardation and ocular symptoms, such as strabismus, nystagmus, retinal degeneration, and anisocoria, have been reported in some patients.	900000000000017005
5401506017	20250101	1	900000000000207008	717187000	en	900000000000550004	A rare ciliopathy characterised by the association of nephronophthisis and liver fibrosis. Renal manifestations include chronic renal failure, polyuria, polydipsia, anaemia, as well as increased echogenicity on renal ultrasound and interstitial fibrosis and tubular dilation on biopsy. Hepatic involvement manifests as hepatosplenomegaly with extensive fibrosis, destruction of the bile ducts, and cholestasis. Mild psychomotor retardation and ocular symptoms, such as strabismus, nystagmus, retinal degeneration, and anisocoria, have been reported in some patients.	900000000000017005
5401523014	20250101	1	900000000000207008	717232005	en	900000000000550004	Caroli disease (CD) is a rare congenital liver disease characterized by non-obstructive cystic dilatations of the intra-hepatic and rarely extra-hepatic bile ducts.	900000000000017005
5401524015	20250101	1	900000000000207008	717232005	en	900000000000550004	Caroli disease (CD) is a rare congenital liver disease characterised by non-obstructive cystic dilatations of the intra-hepatic and rarely extra-hepatic bile ducts.	900000000000017005
5401555014	20250101	1	900000000000207008	717329009	en	900000000000550004	A rare benign liver tumor characterized by a prominent inflammatory infiltrate and often mimicking a malignant liver neoplasm. The tumor is frequently solitary with a predilection for the right lobe; however, multiple lesions are possible. There are two clinicopathological subtypes: fibrohistiocytic inflammatory pseudotumor of the liver and lymphoplasmacytic inflammatory pseudotumor of the liver. Patients present with non-specific clinical symptoms such as abdominal pain or discomfort, fever, and weight loss. The condition may be associated with other chronic inflammatory or autoimmune diseases.	900000000000017005
5401556010	20250101	1	900000000000207008	717329009	en	900000000000550004	A rare benign liver tumour characterised by a prominent inflammatory infiltrate and often mimicking a malignant liver neoplasm. The tumour is frequently solitary with a predilection for the right lobe; however, multiple lesions are possible. There are two clinicopathological subtypes: fibrohistiocytic inflammatory pseudotumour of the liver and lymphoplasmacytic inflammatory pseudotumour of the liver. Patients present with non-specific clinical symptoms such as abdominal pain or discomfort, fever, and weight loss. The condition may be associated with other chronic inflammatory or autoimmune diseases.	900000000000017005
5401664014	20250101	1	900000000000207008	718096004	en	900000000000550004	A form of porto-sinusoidal vascular disease characterized histologically by varying degrees of phlebosclerosis, primarily involving the small and medium branches of the portal vein with heterogeneous distribution, in the absence of cirrhosis.	900000000000017005
5401665010	20250101	1	900000000000207008	718096004	en	900000000000550004	A form of porto-sinusoidal vascular disease characterised histologically by varying degrees of phlebosclerosis, primarily involving the small and medium branches of the portal vein with heterogeneous distribution, in the absence of cirrhosis.	900000000000017005
5402120019	20250101	1	900000000000207008	719454003	en	900000000000550004	Congenital bile acid synthesis defect type 3 (BAS defect type 3) is a severe anomaly of bile acid synthesis characterized by severe neonatal cholestatic liver disease.	900000000000017005
5402121015	20250101	1	900000000000207008	719454003	en	900000000000550004	Congenital bile acid synthesis defect type 3 (BAS defect type 3) is a severe anomaly of bile acid synthesis characterised by severe neonatal cholestatic liver disease.	900000000000017005
5402341016	20250201	1	900000000000207008	720461006	en	900000000000550004	A rare mitochondrial respiratory chain deficiency due to TRMU deficiency leading to mitochondrial tRNA synthesis defect and characterized clinically by transient, but life-threatening acute liver failure episodes.	900000000000017005
5402342011	20250201	1	900000000000207008	720461006	en	900000000000550004	A rare mitochondrial respiratory chain deficiency due to TRMU deficiency leading to mitochondrial tRNA synthesis defect and characterised clinically by transient, but life-threatening acute liver failure episodes.	900000000000017005
5402444013	20250201	1	900000000000207008	720636001	en	900000000000550004	A rare multiple congenital malformation syndrome, characterized by an association of cleft lip and palate, patchy pigmentary retinopathy (cat's paw), obstructive liver disease (cholestasis, portal hypertension etc.) and obstructive renal disease (ectopic ureteric insertion, obstruction, vesicoureteral reflux and hydronephrosis). Gastrointestinal tract involvement (malrotation, gastroesophageal reflux etc.) and cardiac involvement (coarctation of aorta, pulmonary artery stenosis, etc.) have also been reported. An overlap with Kabuki syndrome is debated.	900000000000017005
5402445014	20250201	1	900000000000207008	720636001	en	900000000000550004	A rare multiple congenital malformation syndrome, characterised by an association of cleft lip and palate, patchy pigmentary retinopathy (cat's paw), obstructive liver disease (cholestasis, portal hypertension etc.) and obstructive renal disease (ectopic ureteric insertion, obstruction, vesicoureteral reflux and hydronephrosis). Gastrointestinal tract involvement (malrotation, gastro-oesophageal reflux etc.) and cardiac involvement (coarctation of aorta, pulmonary artery stenosis, etc.) have also been reported. An overlap with Kabuki syndrome is debated.	900000000000017005
5402712010	20250201	1	900000000000207008	721847002	en	900000000000550004	Joubert syndrome with hepatic defect is a very rare subtype of Joubert syndrome and related disorders characterized by the neurological features of JS associated with congenital hepatic fibrosis (CHF).	900000000000017005
5402713017	20250201	1	900000000000207008	721847002	en	900000000000550004	Joubert syndrome with hepatic defect is a very rare subtype of Joubert syndrome and related disorders characterised by the neurological features of JS associated with congenital hepatic fibrosis (CHF).	900000000000017005
5403012013	20250201	1	900000000000207008	723360007	en	900000000000550004	Familial hypercholanemia is a very rare genetic disorder characterized clinically by elevated serum bile acid concentrations, itching, and fat malabsorption reported in patients of Old Order Amish descent.	900000000000017005
5403013015	20250201	1	900000000000207008	723360007	en	900000000000550004	Familial hypercholanemia is a very rare genetic disorder characterised clinically by elevated serum bile acid concentrations, itching, and fat malabsorption reported in patients of Old Order Amish descent.	900000000000017005
5403124015	20250201	1	900000000000207008	723583009	en	900000000000550004	A rare metabolic liver disease characterized by progressive liver disease and early cirrhosis due to accumulation of toxic cholesterol metabolites, which are detectable in bile, plasma, and urine, in association with dental abnormalities such as general hypomineralization and enamel hypoplasia, as well as occurrence of supernumerary teeth. There have been no further descriptions in the literature since 1996.	900000000000017005
5403125019	20250201	1	900000000000207008	723583009	en	900000000000550004	A rare metabolic liver disease characterised by progressive liver disease and early cirrhosis due to accumulation of toxic cholesterol metabolites, which are detectable in bile, plasma, and urine, in association with dental abnormalities such as general hypomineralisation and enamel hypoplasia, as well as occurrence of supernumerary teeth. There have been no further descriptions in the literature since 1996.	900000000000017005
5403172019	20250201	1	900000000000207008	723829000	en	900000000000550004	A rare disease, manifesting with idiopathic pulmonary fibrosis, hepatic nodular regenerative hyperplasia leading to portal hypertension and thrombocytopenia due to bone marrow hypoplasia. The condition was associated with 100% mortality.	900000000000017005
5403319010	20250201	1	900000000000207008	724361001	en	900000000000550004	A rare syndrome with combined immunodeficiency characterized by the association of severe hypogammaglobulinemia, combined T and B cell immunodeficiency, absent lymph node germinal centers, absent tissue plasma cells and hepatic veno-occlusive disease.	900000000000017005
5403320016	20250201	1	900000000000207008	724361001	en	900000000000550004	A rare syndrome with combined immunodeficiency characterised by the association of severe hypogammaglobulinaemia, combined T and B cell immunodeficiency, absent lymph node germinal centres, absent tissue plasma cells and hepatic veno-occlusive disease.	900000000000017005
5403350012	20250201	1	900000000000207008	725026008	en	900000000000550004	A genetically inherited anomaly of glycogen metabolism and a form of glycogen storage disease (GSD) characterized by fasting hypoglycemia. This is not a glycogenosis, strictly speaking, as the enzyme deficiency decreases glycogen reserves.	900000000000017005
5403351011	20250201	1	900000000000207008	725026008	en	900000000000550004	A genetically inherited anomaly of glycogen metabolism and a form of glycogen storage disease (GSD) characterised by fasting hypoglycaemia. This is not a glycogenosis, strictly speaking, as the enzyme deficiency decreases glycogen reserves.	900000000000017005
5404268018	20250201	1	900000000000207008	763891005	en	900000000000550004	Renal-hepatic-pancreatic dysplasia is a rare, genetic, developmental defect during embryogenesis syndrome characterized by the triad of pancreatic fibrosis (and cysts, with a reduction of parenchymal tissue), renal dysplasia (with peripheral cortical cysts, primitive collecting ducts, glomerular cysts and metaplastic cartilage) and hepatic dysgenesis (enlarged portal areas containing numerous elongated binary profiles with a tendency to perilobular fibrosis). Situs abnormalities, skeletal anomalies and anencephaly have also been associated. Patients that survive the neonatal period present renal insufficiency, chronic jaundice and insulin-dependent diabetes.	900000000000017005
5404269014	20250201	1	900000000000207008	763891005	en	900000000000550004	Renal-hepatic-pancreatic dysplasia is a rare, genetic, developmental defect during embryogenesis syndrome characterised by the triad of pancreatic fibrosis (and cysts, with a reduction of parenchymal tissue), renal dysplasia (with peripheral cortical cysts, primitive collecting ducts, glomerular cysts and metaplastic cartilage) and hepatic dysgenesis (enlarged portal areas containing numerous elongated binary profiles with a tendency to perilobular fibrosis). Situs abnormalities, skeletal anomalies and anencephaly have also been associated. Patients that survive the neonatal period present renal insufficiency, chronic jaundice and insulin-dependent diabetes.	900000000000017005
5404434010	20250201	1	900000000000207008	764962002	en	900000000000550004	A rare, inherited mitochondrial disorder due to a defect in mitochondrial protein synthesis characterized by intrauterine growth retardation, metabolic decompensation with recurrent vomiting, persistent severe lactic acidosis, encephalopathy, seizures, failure to thrive, severe global developmental delay, poor eye contact, severe muscular hypotonia or axial hypotonia with limb hypertonia, hepatomegaly and/or liver dysfunction and/or liver failure, leading to fatal outcome in severe cases. Neuroimaging abnormalities may include corpus callosum thinning, leukodystrophy, delayed myelination and basal ganglia involvement.	900000000000017005
5404435011	20250201	1	900000000000207008	764962002	en	900000000000550004	A rare, inherited mitochondrial disorder due to a defect in mitochondrial protein synthesis characterised by intrauterine growth retardation, metabolic decompensation with recurrent vomiting, persistent severe lactic acidosis, encephalopathy, seizures, failure to thrive, severe global developmental delay, poor eye contact, severe muscular hypotonia or axial hypotonia with limb hypertonia, hepatomegaly and/or liver dysfunction and/or liver failure, leading to fatal outcome in severe cases. Neuroimaging abnormalities may include corpus callosum thinning, leucodystrophy, delayed myelination and basal ganglia involvement.	900000000000017005
5405012011	20250301	1	900000000000207008	771149000	en	900000000000550004	Hepatic fibrosis-renal cysts-intellectual disability syndrome is a rare, syndromic intellectual disability characterized by early developmental delay with failure to thrive, intellectual disability, congenital hepatic fibrosis, renal cystic dysplasia, and dysmorphic facial features (bilateral ptosis, anteverted nostrils, high arched palate, and micrognathia). Variable additional features have been reported, including cerebellar anomalies, postaxial polydactyly, syndactyly, genital anomalies, tachypnea. There have been no further descriptions in the literature since 1987.	900000000000017005
5405013018	20250301	1	900000000000207008	771149000	en	900000000000550004	Hepatic fibrosis-renal cysts-intellectual disability syndrome is a rare, syndromic intellectual disability characterised by early developmental delay with failure to thrive, intellectual disability, congenital hepatic fibrosis, renal cystic dysplasia, and dysmorphic facial features (bilateral ptosis, anteverted nostrils, high arched palate, and micrognathia). Variable additional features have been reported, including cerebellar anomalies, postaxial polydactyly, syndactyly, genital anomalies, tachypnoea. There have been no further descriptions in the literature since 1987.	900000000000017005
5405112013	20250301	1	900000000000207008	771441005	en	900000000000550004	Hyperbiliverdinemia is a rare, genetic hepatic disease characterized by the presence of green coloration of the skin, urine, plasma and other body fluids (ascites, breastmilk) or parts (sclerae) due to increased serum levels of biliverdin in association with biliary obstruction and/or liver failure. Association with malnutrition, medication, and congenital biliary atresia has also been reported.	900000000000017005
5405113015	20250301	1	900000000000207008	771441005	en	900000000000550004	Hyperbiliverdinaemia is a rare, genetic hepatic disease characterised by the presence of green colouration of the skin, urine, plasma and other body fluids (ascites, breastmilk) or parts (sclerae) due to increased serum levels of biliverdin in association with biliary obstruction and/or liver failure. Association with malnutrition, medication, and congenital biliary atresia has also been reported.	900000000000017005
5405246017	20250301	1	900000000000207008	773415005	en	900000000000550004	CADDS is a rare, genetic, neurometabolic disease characterized by severe intrauterine growth retardation, failure to thrive, profound neonatal hypotonia, severe global development delay, elevated very long chain fatty acids in plasma, and neonatal cholestasis leading to hepatic failure and death. Other features include ocular abnormalities (e.g. blindness and cataracts), sensorineural deafness, seizures, and abnormal brain morphology (notably delayed CNS myelination and ventriculomegaly).	900000000000017005
5405247014	20250301	1	900000000000207008	773415005	en	900000000000550004	CADDS is a rare, genetic, neurometabolic disease characterised by severe intrauterine growth retardation, failure to thrive, profound neonatal hypotonia, severe global development delay, elevated very long chain fatty acids in plasma, and neonatal cholestasis leading to hepatic failure and death. Other features include ocular abnormalities (e.g. blindness and cataracts), sensorineural deafness, seizures, and abnormal brain morphology (notably delayed CNS myelination and ventriculomegaly).	900000000000017005
5405316018	20250301	1	900000000000207008	773584001	en	900000000000550004	Muscular hypertrophy-hepatomegaly-polyhydramnios syndrome is a rare genetic disease characterized by symmetrical muscular hypertrophy, hepatomegaly, polyhydramnios, macrocephaly and mild delay in motor, speech and language development.	900000000000017005
5405317010	20250301	1	900000000000207008	773584001	en	900000000000550004	Muscular hypertrophy-hepatomegaly-polyhydramnios syndrome is a rare genetic disease characterised by symmetrical muscular hypertrophy, hepatomegaly, polyhydramnios, macrocephaly and mild delay in motor, speech and language development.	900000000000017005
5405356016	20250301	1	900000000000207008	773649005	en	900000000000550004	Transient infantile hypertriglyceridemia and hepatosteatosis is a rare, genetic, hepatic disease characterized by massive hepatomegaly, moderate to severe, transient hypertriglyceridemia and hepatic steatosis (followed by fibrosis), manifesting in infancy with failure to thrive, vomiting, an enlarged abdomen and a fatty liver. Reduction or normalization of triglyceride serum levels occurs with advancing age.	900000000000017005
5405357013	20250301	1	900000000000207008	773649005	en	900000000000550004	Transient infantile hypertriglyceridaemia and hepatosteatosis is a rare, genetic, hepatic disease characterised by massive hepatomegaly, moderate to severe, transient hypertriglyceridaemia and hepatic steatosis (followed by fibrosis), manifesting in infancy with failure to thrive, vomiting, an enlarged abdomen and a fatty liver. Reduction or normalisation of triglyceride serum levels occurs with advancing age.	900000000000017005
5405396019	20250301	1	900000000000207008	773726000	en	900000000000550004	A rare sterol metabolism disorder characterized by increased LDL cholesterol serum levels (which are resistant to treatment with 3-hydroxy-3-methylglutaryl-coenzyme A reductase inhibitors), hypertriglyceridemia, and decreased rate of bile acid excretion, resulting from cholesterol 7alpha-hydroxylase deficiency. Premature gallstone disease and/or premature coronary and peripheral vascular disease are frequently associated.	900000000000017005
5405397011	20250301	1	900000000000207008	773726000	en	900000000000550004	A rare sterol metabolism disorder characterised by increased LDL cholesterol serum levels (which are resistant to treatment with 3-hydroxy-3-methylglutaryl-coenzyme A reductase inhibitors), hypertriglyceridaemia, and decreased rate of bile acid excretion, resulting from cholesterol 7alpha-hydroxylase deficiency. Premature gallstone disease and/or premature coronary and peripheral vascular disease are frequently associated.	900000000000017005
5405412015	20250301	1	900000000000207008	773737004	en	900000000000550004	NPHP3-related Meckel-like syndrome is a rare, genetic, syndromic renal malformation characterized by cystic renal dysplasia with or without prenatal oligohydramnios, central nervous system abnormalities (commonly Dandy-Walker malformation), congenital hepatic fibrosis, and absence of polydactyly.	900000000000017005
5405413013	20250301	1	900000000000207008	773737004	en	900000000000550004	NPHP3-related Meckel-like syndrome is a rare, genetic, syndromic renal malformation characterised by cystic renal dysplasia with or without prenatal oligohydramnios, central nervous system abnormalities (commonly Dandy-Walker malformation), congenital hepatic fibrosis, and absence of polydactyly.	900000000000017005
5405482012	20250301	1	900000000000207008	774151000	en	900000000000550004	Ferro-cerebro-cutaneous syndrome is a rare, genetic, metabolic liver disease characterized by progressive neurodegeneration, cutaneous abnormalities, including varying degrees of ichthyosis or seborrheic dermatitis, and systemic iron overload. Patients manifest with infantile-onset seizures, encephalopathy, abnormal eye movements, axial hypotonia with peripheral hypertonia, brisk reflexes, cortical blindness and deafness, myoclonus and hepato/splenomegaly, as well as oral manifestations, including microdontia, widely spaced and pointed teeth with delayed eruption, and gingival overgrowth.	900000000000017005
